basin,region,subRegion,island,siteName,yearFishSurvey,siteFishSurvey,latitudeFishSurvey,longitudeFishSurvey,latitudeBMU,longitudeBMU,boundaryNumber,habitatFishSurvey,fxnGroup,species,density_ind_m2,biomass_g_m2,density_ind_PSU,biomass_kg_PSU,density_ind_ha,biomass_kg_ha
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2016,10348,23.821135,-166.09477,23.83515,-166.11682,2,AGR,Scraper,,0.005658842,0.340102392,,,56.58842421,3.401023921
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2016,10349,23.809284,-166.089529,23.83515,-166.11682,2,AGR,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2016,10349,23.809284,-166.089529,23.83515,-166.11682,2,AGR,Scraper,,0.079223792,24.45279567,,,792.2379389,244.5279566
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2016,10352,23.829417,-166.109599,23.83515,-166.11682,2,AGR,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2016,10352,23.829417,-166.109599,23.83515,-166.11682,2,AGR,Scraper,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2016,10360,23.855185,-166.157656,23.83515,-166.11682,2,AGR,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2016,10360,23.855185,-166.157656,23.83515,-166.11682,2,AGR,Scraper,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2017,11262,23.85812564,-166.1766847,23.83515,-166.11682,2,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2017,11262,23.85812564,-166.1766847,23.83515,-166.11682,2,SAG,Scraper,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2017,11263,23.85769824,-166.1650685,23.83515,-166.11682,2,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2017,11263,23.85769824,-166.1650685,23.83515,-166.11682,2,PAV,Scraper,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2017,11264,23.82940639,-166.1089813,23.83515,-166.11682,2,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2017,11264,23.82940639,-166.1089813,23.83515,-166.11682,2,PAV,Scraper,,0.04810016,6.126376822,,,481.0016058,61.26376821
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2017,11265,23.85683918,-166.1756528,23.83515,-166.11682,2,SAG,Excavator,,0.016976527,25.39587287,,,169.7652726,253.9587287
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2017,11265,23.85683918,-166.1756528,23.83515,-166.11682,2,SAG,Scraper,,0.042441316,8.926539389,,,424.4131815,89.26539389
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2013_2015,7234,23.84482515,-166.135005,23.83515,-166.11682,2,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2013_2015,7234,23.84482515,-166.135005,23.83515,-166.11682,2,PAV,Scraper,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2013_2015,7250,23.81090091,-166.0689624,23.83515,-166.11682,2,AGR,Excavator,,0.011317684,11.69480368,,,113.1768484,116.9480368
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2013_2015,7250,23.81090091,-166.0689624,23.83515,-166.11682,2,AGR,Scraper,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2013_2015,7251,23.80643494,-166.0860749,23.83515,-166.11682,2,AGR,Excavator,,0.005658842,12.15678537,,,56.58842421,121.5678537
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2013_2015,7251,23.80643494,-166.0860749,23.83515,-166.11682,2,AGR,Scraper,,0.045270737,21.59937013,,,452.7073937,215.9937013
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2016,10102,23.626821,-166.113943,23.63686,-166.18515,1,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2016,10102,23.626821,-166.113943,23.63686,-166.18515,1,PAV,Scraper,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2016,10103,23.624255,-166.133696,23.63686,-166.18515,1,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2016,10103,23.624255,-166.133696,23.63686,-166.18515,1,PAV,Scraper,,0.019805947,6.149112786,,,198.0594847,61.49112786
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2016,10104,23.635364,-166.159037,23.63686,-166.18515,1,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2016,10104,23.635364,-166.159037,23.63686,-166.18515,1,PAV,Scraper,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2017,11254,23.67903949,-166.0692564,23.63686,-166.18515,1,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2017,11254,23.67903949,-166.0692564,23.63686,-166.18515,1,PAV,Scraper,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2017,11255,23.66173957,-166.077586,23.63686,-166.18515,1,RRB,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2017,11255,23.66173957,-166.077586,23.63686,-166.18515,1,RRB,Scraper,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2017,11256,23.64244854,-166.0986439,23.63686,-166.18515,1,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2017,11256,23.64244854,-166.0986439,23.63686,-166.18515,1,PAV,Scraper,,0.028294211,6.527759449,,,282.942121,65.27759449
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2013_2015,7256,23.68260649,-166.071086,23.63686,-166.18515,1,AGR,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2013_2015,7256,23.68260649,-166.071086,23.63686,-166.18515,1,AGR,Scraper,,0.005658842,0.427259862,,,56.58842421,4.272598619
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2013_2015,7257,23.63346859,-166.1073649,23.63686,-166.18515,1,AGR,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2013_2015,7257,23.63346859,-166.1073649,23.63686,-166.18515,1,AGR,Scraper,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2013_2015,9027,23.639013,-166.091255,23.63686,-166.18515,1,RRB,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2013_2015,9027,23.639013,-166.091255,23.63686,-166.18515,1,RRB,Scraper,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2013_2015,9028,23.644129,-166.086826,23.63686,-166.18515,1,RRB,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2013_2015,9028,23.644129,-166.086826,23.63686,-166.18515,1,RRB,Scraper,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2016,10356,23.871681,-166.206675,23.79247,-166.25372,4,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2016,10356,23.871681,-166.206675,23.79247,-166.25372,4,SAG,Scraper,,0.016976527,1.157560684,,,169.7652726,11.57560684
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2016,10357,23.881739,-166.230705,23.79247,-166.25372,4,SAG,Excavator,,0.005658842,5.847401841,,,56.58842421,58.47401841
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2016,10357,23.881739,-166.230705,23.79247,-166.25372,4,SAG,Scraper,,0.02546479,8.072152826,,,254.6479089,80.72152826
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2016,10361,23.863206,-166.18819,23.79247,-166.25372,4,AGR,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2016,10361,23.863206,-166.18819,23.79247,-166.25372,4,AGR,Scraper,,0.04810016,2.234011391,,,481.0016058,22.34011391
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2016,10362,23.863528,-166.198914,23.79247,-166.25372,4,AGR,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2016,10362,23.863528,-166.198914,23.79247,-166.25372,4,AGR,Scraper,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2017,11233,23.87798002,-166.24456,23.79247,-166.25372,4,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2017,11233,23.87798002,-166.24456,23.79247,-166.25372,4,PAV,Scraper,,0.011317684,4.636182238,,,113.1768484,46.36182238
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2017,11260,23.88225085,-166.2401045,23.79247,-166.25372,4,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2017,11260,23.88225085,-166.2401045,23.79247,-166.25372,4,SAG,Scraper,,0.056588423,16.39529469,,,565.884242,163.9529469
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2017,11261,23.87544818,-166.2089772,23.79247,-166.25372,4,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2017,11261,23.87544818,-166.2089772,23.79247,-166.25372,4,SAG,Scraper,,0.008488263,3.189511329,,,84.88263632,31.89511329
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2013_2015,7235,23.87805194,-166.236623,23.79247,-166.25372,4,AGR,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2013_2015,7235,23.87805194,-166.236623,23.79247,-166.25372,4,AGR,Scraper,,0.011317684,2.393961592,,,113.1768484,23.93961591
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2013_2015,7237,23.8656867,-166.1943244,23.79247,-166.25372,4,AGR,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2013_2015,7237,23.8656867,-166.1943244,23.79247,-166.25372,4,AGR,Scraper,,0.121665111,11.29034711,,,1216.65112,112.9034711
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2013_2015,7238,23.88059266,-166.2214484,23.79247,-166.25372,4,AGR,Excavator,,0,0,,,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2013_2015,7238,23.88059266,-166.2214484,23.79247,-166.25372,4,AGR,Scraper,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10132,27.953997,-175.842854,NA,NA,4,AGR,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10132,27.953997,-175.842854,NA,NA,4,AGR,Scraper,,0.042441315,7.613046809,,,424.4131816,76.13046809
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10133,27.952142,-175.833674,NA,NA,4,AGR,Excavator,,0.011317684,15.34445147,,,113.1768484,153.4445147
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10133,27.952142,-175.833674,NA,NA,4,AGR,Scraper,,0.096200319,13.30319142,,,962.0032116,133.0319142
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10134,27.965134,-175.779221,NA,NA,4,AGR,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10134,27.965134,-175.779221,NA,NA,4,AGR,Scraper,,0.019805947,5.957740988,,,198.0594847,59.57740988
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10137,27.93865009,-175.8676933,NA,NA,4,SAG,Excavator,,0.005658842,8.552747273,,,56.58842421,85.52747273
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10137,27.93865009,-175.8676933,NA,NA,4,SAG,Scraper,,0.016976526,4.887399647,,,169.7652726,48.87399647
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10138,27.94434342,-175.8549169,NA,NA,4,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10138,27.94434342,-175.8549169,NA,NA,4,SAG,Scraper,,0.079223791,13.40034629,,,792.2379389,134.0034629
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10139,27.95736018,-175.8174747,NA,NA,4,PAV,Excavator,,0.011317684,12.77417129,,,113.1768484,127.7417129
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10139,27.95736018,-175.8174747,NA,NA,4,PAV,Scraper,,0.062247263,11.57159326,,,622.4726663,115.7159326
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10140,27.95997826,-175.8159506,NA,NA,4,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10140,27.95997826,-175.8159506,NA,NA,4,SAG,Scraper,,0.036782474,10.97683844,,,367.8247574,109.7683844
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10154,27.923921,-175.887033,NA,NA,4,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10154,27.923921,-175.887033,NA,NA,4,SAG,Scraper,,0.02546479,2.142295568,,,254.6479089,21.42295568
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2013_2015,9076,27.94957,-175.852052,NA,NA,4,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2013_2015,9076,27.94957,-175.852052,NA,NA,4,SAG,Scraper,,0.274453854,28.03078273,,,2744.538574,280.3078273
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2013_2015,9077,27.962813,-175.801172,NA,NA,4,SAG,Excavator,,0.005658842,7.388184665,,,56.58842421,73.88184665
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2013_2015,9077,27.962813,-175.801172,NA,NA,4,SAG,Scraper,,0.118835688,20.50533467,,,1188.356908,205.0533467
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2013_2015,9078,27.963134,-175.783718,NA,NA,4,ROB,Excavator,,0.011317684,12.77417129,,,113.1768484,127.7417129
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2013_2015,9078,27.963134,-175.783718,NA,NA,4,ROB,Scraper,,0.09902974,19.25203548,,,990.2974236,192.5203548
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2016,10159,27.760339,-175.92652,NA,NA,2,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2016,10159,27.760339,-175.92652,NA,NA,2,PAV,Scraper,,0.011317684,5.710192027,,,113.1768484,57.10192027
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2016,10160,27.790863,-175.869689,NA,NA,2,AGR,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2016,10160,27.790863,-175.869689,NA,NA,2,AGR,Scraper,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2016,10163,27.778811,-175.888559,NA,NA,2,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2016,10163,27.778811,-175.888559,NA,NA,2,PAV,Scraper,,0.039611897,4.424361092,,,396.1189694,44.24361092
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2016,10164,27.790492,-175.863448,NA,NA,2,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2016,10164,27.790492,-175.863448,NA,NA,2,PAV,Scraper,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2017,11302,27.7850746,-175.8273156,NA,NA,2,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2017,11302,27.7850746,-175.8273156,NA,NA,2,PAV,Scraper,,0.016976526,0.692321248,,,169.7652726,6.92321248
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2017,11303,27.788983,-175.8571755,NA,NA,2,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2017,11303,27.788983,-175.8571755,NA,NA,2,PAV,Scraper,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2017,11304,27.77345569,-175.8929338,NA,NA,2,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2017,11304,27.77345569,-175.8929338,NA,NA,2,PAV,Scraper,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2017,11305,27.76030758,-175.9308434,NA,NA,2,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2017,11305,27.76030758,-175.9308434,NA,NA,2,PAV,Scraper,,0.028294212,1.719815302,,,282.942121,17.19815302
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2017,11316,27.78541675,-175.8327189,NA,NA,2,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2017,11316,27.78541675,-175.8327189,NA,NA,2,PAV,Scraper,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2013_2015,9093,27.789216,-175.861039,NA,NA,2,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2013_2015,9093,27.789216,-175.861039,NA,NA,2,PAV,Scraper,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2013_2015,9094,27.784334,-175.879267,NA,NA,2,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2013_2015,9094,27.784334,-175.879267,NA,NA,2,PAV,Scraper,,0.101859162,7.89137767,,,1018.591636,78.9137767
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10202,27.794243,-176.00722,NA,NA,1,SAG,Excavator,,0.005658842,8.552747273,,,56.58842421,85.52747273
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10202,27.794243,-176.00722,NA,NA,1,SAG,Scraper,,0.025464791,1.19413924,,,254.6479089,11.94139239
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10203,27.829707,-176.016234,NA,NA,1,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10203,27.829707,-176.016234,NA,NA,1,SAG,Scraper,,0.045270738,2.638285274,,,452.7073936,26.38285273
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10204,27.80417,-175.997385,NA,NA,1,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10204,27.80417,-175.997385,NA,NA,1,SAG,Scraper,,0.082053213,11.85094115,,,820.532151,118.5094115
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10206,27.77364,-175.985669,NA,NA,1,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10206,27.77364,-175.985669,NA,NA,1,SAG,Scraper,,0.011317685,0.419917575,,,113.1768484,4.199175751
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10207,27.828327,-175.998209,NA,NA,1,AGR,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10207,27.828327,-175.998209,NA,NA,1,AGR,Scraper,,0.127323952,17.35555158,,,1273.239545,173.5555158
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10210,27.837944,-175.998357,NA,NA,1,AGR,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10210,27.837944,-175.998357,NA,NA,1,AGR,Scraper,,0.050929582,4.950416259,,,509.2958179,49.50416259
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2013_2015,9097,27.760971,-175.976667,NA,NA,1,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2013_2015,9097,27.760971,-175.976667,NA,NA,1,SAG,Scraper,,0.073564951,4.586794748,,,735.6495147,45.86794748
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2013_2015,9098,27.77572,-175.984095,NA,NA,1,PAV,Excavator,,0.005658842,7.388184665,,,56.58842421,73.88184665
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2013_2015,9098,27.77572,-175.984095,NA,NA,1,PAV,Scraper,,0.215036009,26.01447622,,,2150.36012,260.1447622
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2013_2015,9099,27.800468,-176.00703,NA,NA,1,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2013_2015,9099,27.800468,-176.00703,NA,NA,1,SAG,Scraper,,0.127323952,13.41085457,,,1273.239545,134.1085457
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2013_2015,9100,27.828381,-176.0064,NA,NA,1,SAG,Excavator,,0.005658842,6.334444827,,,56.58842421,63.34444827
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2013_2015,9100,27.828381,-176.0064,NA,NA,1,SAG,Scraper,,0.189571221,11.122883,,,1895.712211,111.22883
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10186,27.877105,-175.727172,27.86679,-175.73358,3,ROB,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10186,27.877105,-175.727172,27.86679,-175.73358,3,ROB,Scraper,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10189,27.89393,-175.724568,27.86679,-175.73358,3,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10189,27.89393,-175.724568,27.86679,-175.73358,3,SAG,Scraper,,0.028294211,2.394858366,,,282.942121,23.94858366
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10191,27.844694,-175.745412,27.86679,-175.73358,3,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10191,27.844694,-175.745412,27.86679,-175.73358,3,SAG,Scraper,,0.022635368,7.842480903,,,226.3536968,78.42480902
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10192,27.855164,-175.740858,27.86679,-175.73358,3,SAG,Excavator,,0.005658842,7.388184665,,,56.58842421,73.88184665
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10192,27.855164,-175.740858,27.86679,-175.73358,3,SAG,Scraper,,0.011317684,1.986866748,,,113.1768484,19.86866747
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10193,27.868397,-175.734583,27.86679,-175.73358,3,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10193,27.868397,-175.734583,27.86679,-175.73358,3,SAG,Scraper,,0.011317684,3.945854494,,,113.1768484,39.45854493
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10194,27.883704,-175.730107,27.86679,-175.73358,3,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10194,27.883704,-175.730107,27.86679,-175.73358,3,SAG,Scraper,,0.011317684,6.233780812,,,113.1768484,62.33780812
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2017,11365,27.88908354,-175.7253347,27.86679,-175.73358,3,PAV,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2017,11365,27.88908354,-175.7253347,27.86679,-175.73358,3,PAV,Scraper,,0.016976527,0.469475034,,,169.7652726,4.69475034
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2017,11366,27.86933871,-175.7347192,27.86679,-175.73358,3,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2017,11366,27.86933871,-175.7347192,27.86679,-175.73358,3,SAG,Scraper,,0.011317684,0.779222602,,,113.1768484,7.792226014
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2017,11367,27.86959109,-175.7348097,27.86679,-175.73358,3,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2017,11367,27.86959109,-175.7348097,27.86679,-175.73358,3,SAG,Scraper,,0.031123632,9.692003984,,,311.2363331,96.92003984
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2013_2015,9084,27.876201,-175.728024,27.86679,-175.73358,3,PAV,Excavator,,0.011317684,18.35663744,,,113.1768484,183.5663744
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2013_2015,9084,27.876201,-175.728024,27.86679,-175.73358,3,PAV,Scraper,,0.005658842,0.615451749,,,56.58842421,6.154517489
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2013_2015,9085,27.893284,-175.725122,27.86679,-175.73358,3,SAG,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2013_2015,9085,27.893284,-175.725122,27.86679,-175.73358,3,SAG,Scraper,,0.022635369,3.889715107,,,226.3536968,38.89715107
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2016,10132,27.953997,-175.842854,27.95493,-175.83582,4,AGR,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2016,10132,27.953997,-175.842854,27.95493,-175.83582,4,AGR,Scraper,,0.042441315,7.613046809,,,424.4131816,76.13046809
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2016,10133,27.952142,-175.833674,27.95493,-175.83582,4,AGR,Excavator,,0.011317684,15.34445147,,,113.1768484,153.4445147
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2016,10133,27.952142,-175.833674,27.95493,-175.83582,4,AGR,Scraper,,0.096200319,13.30319142,,,962.0032116,133.0319142
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2016,10134,27.965134,-175.779221,27.95493,-175.83582,4,AGR,Excavator,,0,0,,,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2016,10134,27.965134,-175.779221,27.95493,-175.83582,4,AGR,Scraper,,0.019805947,5.957740988,,,198.0594847,59.57740988
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2016,10137,27.93865009,-175.8676933,27.95493,-175.83582,4,SAG,Excavator,,0.005658842,8.552747273,,,56.58842421,85.52747273
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2016,10137,27.93865009,-175.8676933,27.95493,-175.83582,4,SAG,Scraper,,0.016976526,4.887399647,,,169.7652726,48.87399647
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2016,10138,27.94434342,-175.8549169,27.95493,-175.83582,4,SAG,Excavator,,0,0,,,0,0
