basin,region,subRegion,island,siteName,yearFishSurvey,siteFishSurvey,latitudeFishSurvey,longitudeFishSurvey,latitudeBMU,longitudeBMU,boundaryNumber,habitatFishSurvey,density_ind_PSU,biomass_kg_PSU,density_ind_m2,biomass_g_m2,density_ind_ha,biomass_kg_ha
pacific,MHI,OAH,Oahu,OCC-OAH-007,2013_2015,7823,21.478216,-157.776002,21.458624,-157.798648,4,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-007,2013_2015,7826,21.470013,-157.761159,21.458624,-157.798648,4,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-008,2016,9980,21.242593,-157.791434,21.26184,-157.76547,3,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-008,2016,9981,21.271373,-157.734447,21.26184,-157.76547,3,RRB,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-008,2016,9982,21.263145,-157.738757,21.26184,-157.76547,3,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-008,2019,13359,21.254815,-157.745744,21.26184,-157.76547,3,SCR,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-008,2019,13360,21.274039,-157.7347,21.26184,-157.76547,3,AGR,,,0.005658842,3.007629604,56.58842421,30.07629604
pacific,MHI,OAH,Oahu,OCC-OAH-008,2019,13361,21.267782,-157.765801,21.26184,-157.76547,3,PSC,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-008,2013_2015,7616,21.249638,-157.771685,21.26184,-157.76547,3,PAV,,,0.014147105,1.25221892,141.4710605,12.5221892
pacific,MHI,OAH,Oahu,OCC-OAH-008,2013_2015,7617,21.259926,-157.768376,21.26184,-157.76547,3,PAV,,,0.02263537,1.722706185,226.3536968,17.22706185
pacific,MHI,OAH,Oahu,OCC-OAH-008,2013_2015,7623,21.27142204,-157.7366925,21.26184,-157.76547,3,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-008,2013_2015,7624,21.27301376,-157.7404445,21.26184,-157.76547,3,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-008,2013_2015,7629,21.262502,-157.753272,21.26184,-157.76547,3,SCR,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-008,2013_2015,7630,21.26953,-157.755277,21.26184,-157.76547,3,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-008,2013_2015,7631,21.253034,-157.780555,21.26184,-157.76547,3,AGR,,,0.02263537,1.640025211,226.3536968,16.40025211
pacific,MHI,OAH,Oahu,OCC-OAH-008,2013_2015,7632,21.242949,-157.792696,21.26184,-157.76547,3,PAV,,,0.022635368,35.96555713,226.3536968,359.6555713
pacific,MHI,OAH,Oahu,OCC-OAH-010,2016,9983,21.277561,-157.843758,21.28838,-157.86542,2,AGR,,,0.014147105,5.513009876,141.4710605,55.13009876
pacific,MHI,OAH,Oahu,OCC-OAH-010,2016,9986,21.28362,-157.862287,21.28838,-157.86542,2,SCR,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-010,2016,9987,21.295687,-157.882848,21.28838,-157.86542,2,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-010,2019,13092,21.277308,-157.847269,21.28838,-157.86542,2,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-010,2019,13093,21.297019,-157.892229,21.28838,-157.86542,2,PSC,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-010,2019,13094,21.292094,-157.889321,21.28838,-157.86542,2,PSC,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-010,2013_2015,7620,21.283204,-157.852796,21.28838,-157.86542,2,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-010,2013_2015,7621,21.294595,-157.890851,21.28838,-157.86542,2,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-010,2013_2015,7627,21.29360139,-157.8777619,21.28838,-157.86542,2,PSC,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-010,2013_2015,7628,21.28190939,-157.8608213,21.28838,-157.86542,2,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-010,2013_2015,7634,21.290614,-157.885344,21.28838,-157.86542,2,AGR,,,0.005658842,1.003861817,56.58842421,10.03861817
pacific,MHI,OAH,Oahu,OCC-OAH-012,2016,10009,21.547161,-158.252005,21.53412,-158.23441,6,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-012,2016,10010,21.501435,-158.236933,21.53412,-158.23441,6,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-012,2019,13276,21.576772,-158.285644,21.53412,-158.23441,6,ROB,,,0.014147106,9.748656805,141.4710605,97.48656805
pacific,MHI,OAH,Oahu,OCC-OAH-012,2019,13280,21.563076,-158.262344,21.53412,-158.23441,6,SAG,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-012,2019,13296,21.572206,-158.278362,21.53412,-158.23441,6,ROB,,,0.016976526,5.062761097,169.7652726,50.62761097
pacific,MHI,OAH,Oahu,OCC-OAH-012,2019,13297,21.564631,-158.273955,21.53412,-158.23441,6,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-012,2019,13298,21.569702,-158.285599,21.53412,-158.23441,6,ROB,,,0.022635368,10.08294321,226.3536968,100.8294321
pacific,MHI,OAH,Oahu,OCC-OAH-012,2019,13299,21.537065,-158.232438,21.53412,-158.23441,6,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-012,2013_2015,6395,21.50545978,-158.2393174,21.53412,-158.23441,6,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-012,2013_2015,6396,21.54116794,-158.2398734,21.53412,-158.23441,6,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-014,2016,9996,21.336052,-158.127875,21.30566,-158.12622,1,AGR,,,0.022635368,6.395298492,226.3536968,63.95298492
pacific,MHI,OAH,Oahu,OCC-OAH-014,2016,9999,21.297026,-158.122439,21.30566,-158.12622,1,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-014,2016,10000,21.311209,-158.125831,21.30566,-158.12622,1,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-014,2019,13260,21.309255,-158.128098,21.30566,-158.12622,1,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-014,2019,13261,21.330941,-158.131487,21.30566,-158.12622,1,AGR,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-014,2013_2015,6383,21.3304355,-158.1255859,21.30566,-158.12622,1,PAV,,,0.005658842,0.783120384,56.58842421,7.831203843
pacific,MHI,OAH,Oahu,OCC-OAH-014,2013_2015,6384,21.32364172,-158.1330644,21.30566,-158.12622,1,PAV,,,0,0,0,0
pacific,MHI,OAH,Oahu,OCC-OAH-014,2013_2015,7835,21.297486,-158.121318,21.30566,-158.12622,1,PAV,,,0.014147106,0.86554668,141.4710605,8.655466794
pacific,MHI,OAH,Oahu,OCC-OAH-014,2013_2015,7836,21.307776,-158.126483,21.30566,-158.12622,1,PPR,,,0.022635368,58.94191524,226.3536968,589.4191524
pacific,MHI,OAH,Oahu,OCC-OAH-014,2013_2015,7847,21.324571,-158.136123,21.30566,-158.12622,1,PAV,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-002,2016,10358,23.880939,-166.269044,23.87806,-166.291,3,SAG,,,0.014147105,10.82074752,141.4710605,108.2074752
pacific,NWHI,FFS,French_Frigate,OCC-FFS-002,2016,10359,23.876125,-166.281871,23.87806,-166.291,3,PAV,,,0.031123632,13.24110119,311.2363331,132.4110119
pacific,NWHI,FFS,French_Frigate,OCC-FFS-002,2016,10363,23.883236,-166.251689,23.87806,-166.291,3,AGR,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-002,2016,10364,23.875131,-166.299507,23.87806,-166.291,3,AGR,,,0.033953054,4.866851494,339.5305453,48.66851494
pacific,NWHI,FFS,French_Frigate,OCC-FFS-002,2016,10371,23.876965,-166.293968,23.87806,-166.291,3,AGR,,,0.036782474,8.485909421,367.8247574,84.8590942
pacific,NWHI,FFS,French_Frigate,OCC-FFS-002,2017,11232,23.87395998,-166.29411,23.87806,-166.291,3,SAG,,,0.090541477,6.671464483,905.4147873,66.71464483
pacific,NWHI,FFS,French_Frigate,OCC-FFS-002,2017,11234,23.88334,-166.25197,23.87806,-166.291,3,SAG,,,0.014147105,3.914710839,141.4710605,39.14710839
pacific,NWHI,FFS,French_Frigate,OCC-FFS-002,2017,11422,23.87416667,-166.3066148,23.87806,-166.291,3,SAG,,,0.05092958,9.85054977,509.2958179,98.5054977
pacific,NWHI,FFS,French_Frigate,OCC-FFS-002,2017,11423,23.88063155,-166.2619621,23.87806,-166.291,3,SAG,,,0.039611895,9.043809171,396.1189695,90.43809171
pacific,NWHI,FFS,French_Frigate,OCC-FFS-002,2017,11424,23.8782671,-166.2789391,23.87806,-166.291,3,SAG,,,0.022635368,1.675526248,226.3536968,16.75526248
pacific,NWHI,FFS,French_Frigate,OCC-FFS-002,2013_2015,7236,23.87405478,-166.3050114,23.87806,-166.291,3,AGR,,,0.02546479,8.620501708,254.6479089,86.20501708
pacific,NWHI,FFS,French_Frigate,OCC-FFS-002,2013_2015,7239,23.87926974,-166.2519088,23.87806,-166.291,3,SAG,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-002,2013_2015,7240,23.8787535,-166.2806801,23.87806,-166.291,3,SAG,,,0.084882634,74.8014763,848.8263631,748.014763
pacific,NWHI,FFS,French_Frigate,OCC-FFS-002,2013_2015,9039,23.883078,-166.251131,23.87806,-166.291,3,SAG,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-002,2013_2015,9040,23.879402,-166.250265,23.87806,-166.291,3,SAG,,,0.011317684,9.074537814,113.1768484,90.74537814
pacific,NWHI,FFS,French_Frigate,OCC-FFS-002,2013_2015,9041,23.877309,-166.292711,23.87806,-166.291,3,AGR,,,0.050929579,9.758350534,509.2958179,97.58350534
pacific,NWHI,FFS,French_Frigate,OCC-FFS-004,2016,10358,23.880939,-166.269044,23.88021,-166.27707,3,SAG,,,0.014147105,10.82074752,141.4710605,108.2074752
pacific,NWHI,FFS,French_Frigate,OCC-FFS-004,2016,10359,23.876125,-166.281871,23.88021,-166.27707,3,PAV,,,0.031123632,13.24110119,311.2363331,132.4110119
pacific,NWHI,FFS,French_Frigate,OCC-FFS-004,2016,10363,23.883236,-166.251689,23.88021,-166.27707,3,AGR,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-004,2016,10364,23.875131,-166.299507,23.88021,-166.27707,3,AGR,,,0.033953054,4.866851494,339.5305453,48.66851494
pacific,NWHI,FFS,French_Frigate,OCC-FFS-004,2016,10371,23.876965,-166.293968,23.88021,-166.27707,3,AGR,,,0.036782474,8.485909421,367.8247574,84.8590942
pacific,NWHI,FFS,French_Frigate,OCC-FFS-004,2017,11232,23.87395998,-166.29411,23.88021,-166.27707,3,SAG,,,0.090541477,6.671464483,905.4147873,66.71464483
pacific,NWHI,FFS,French_Frigate,OCC-FFS-004,2017,11234,23.88334,-166.25197,23.88021,-166.27707,3,SAG,,,0.014147105,3.914710839,141.4710605,39.14710839
pacific,NWHI,FFS,French_Frigate,OCC-FFS-004,2017,11422,23.87416667,-166.3066148,23.88021,-166.27707,3,SAG,,,0.05092958,9.85054977,509.2958179,98.5054977
pacific,NWHI,FFS,French_Frigate,OCC-FFS-004,2017,11423,23.88063155,-166.2619621,23.88021,-166.27707,3,SAG,,,0.039611895,9.043809171,396.1189695,90.43809171
pacific,NWHI,FFS,French_Frigate,OCC-FFS-004,2017,11424,23.8782671,-166.2789391,23.88021,-166.27707,3,SAG,,,0.022635368,1.675526248,226.3536968,16.75526248
pacific,NWHI,FFS,French_Frigate,OCC-FFS-004,2013_2015,7236,23.87405478,-166.3050114,23.88021,-166.27707,3,AGR,,,0.02546479,8.620501708,254.6479089,86.20501708
pacific,NWHI,FFS,French_Frigate,OCC-FFS-004,2013_2015,7239,23.87926974,-166.2519088,23.88021,-166.27707,3,SAG,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-004,2013_2015,7240,23.8787535,-166.2806801,23.88021,-166.27707,3,SAG,,,0.084882634,74.8014763,848.8263631,748.014763
pacific,NWHI,FFS,French_Frigate,OCC-FFS-004,2013_2015,9039,23.883078,-166.251131,23.88021,-166.27707,3,SAG,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-004,2013_2015,9040,23.879402,-166.250265,23.88021,-166.27707,3,SAG,,,0.011317684,9.074537814,113.1768484,90.74537814
pacific,NWHI,FFS,French_Frigate,OCC-FFS-004,2013_2015,9041,23.877309,-166.292711,23.88021,-166.27707,3,AGR,,,0.050929579,9.758350534,509.2958179,97.58350534
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2016,10348,23.821135,-166.09477,23.83515,-166.11682,2,AGR,,,0.005658842,0.340102392,56.58842421,3.401023921
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2016,10349,23.809284,-166.089529,23.83515,-166.11682,2,AGR,,,0.079223792,24.45279567,792.2379389,244.5279566
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2016,10352,23.829417,-166.109599,23.83515,-166.11682,2,AGR,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2016,10360,23.855185,-166.157656,23.83515,-166.11682,2,AGR,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2017,11262,23.85812564,-166.1766847,23.83515,-166.11682,2,SAG,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2017,11263,23.85769824,-166.1650685,23.83515,-166.11682,2,PAV,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2017,11264,23.82940639,-166.1089813,23.83515,-166.11682,2,PAV,,,0.04810016,6.126376822,481.0016058,61.26376821
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2017,11265,23.85683918,-166.1756528,23.83515,-166.11682,2,SAG,,,0.059417843,34.32241226,594.1784542,343.2241226
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2013_2015,7234,23.84482515,-166.135005,23.83515,-166.11682,2,PAV,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2013_2015,7250,23.81090091,-166.0689624,23.83515,-166.11682,2,AGR,,,0.011317684,11.69480368,113.1768484,116.9480368
pacific,NWHI,FFS,French_Frigate,OCC-FFS-007,2013_2015,7251,23.80643494,-166.0860749,23.83515,-166.11682,2,AGR,,,0.050929579,33.7561555,509.2958179,337.561555
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2016,10102,23.626821,-166.113943,23.63686,-166.18515,1,PAV,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2016,10103,23.624255,-166.133696,23.63686,-166.18515,1,PAV,,,0.019805947,6.149112786,198.0594847,61.49112786
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2016,10104,23.635364,-166.159037,23.63686,-166.18515,1,PAV,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2017,11254,23.67903949,-166.0692564,23.63686,-166.18515,1,PAV,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2017,11255,23.66173957,-166.077586,23.63686,-166.18515,1,RRB,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2017,11256,23.64244854,-166.0986439,23.63686,-166.18515,1,PAV,,,0.028294211,6.527759449,282.942121,65.27759449
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2013_2015,7256,23.68260649,-166.071086,23.63686,-166.18515,1,AGR,,,0.005658842,0.427259862,56.58842421,4.272598619
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2013_2015,7257,23.63346859,-166.1073649,23.63686,-166.18515,1,AGR,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2013_2015,9027,23.639013,-166.091255,23.63686,-166.18515,1,RRB,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-010,2013_2015,9028,23.644129,-166.086826,23.63686,-166.18515,1,RRB,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2016,10356,23.871681,-166.206675,23.79247,-166.25372,4,SAG,,,0.016976527,1.157560684,169.7652726,11.57560684
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2016,10357,23.881739,-166.230705,23.79247,-166.25372,4,SAG,,,0.031123632,13.91955467,311.2363331,139.1955467
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2016,10361,23.863206,-166.18819,23.79247,-166.25372,4,AGR,,,0.04810016,2.234011391,481.0016058,22.34011391
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2016,10362,23.863528,-166.198914,23.79247,-166.25372,4,AGR,,,0,0,0,0
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2017,11233,23.87798002,-166.24456,23.79247,-166.25372,4,PAV,,,0.011317684,4.636182238,113.1768484,46.36182238
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2017,11260,23.88225085,-166.2401045,23.79247,-166.25372,4,SAG,,,0.056588423,16.39529469,565.884242,163.9529469
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2017,11261,23.87544818,-166.2089772,23.79247,-166.25372,4,SAG,,,0.008488263,3.189511329,84.88263632,31.89511329
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2013_2015,7235,23.87805194,-166.236623,23.79247,-166.25372,4,AGR,,,0.011317684,2.393961592,113.1768484,23.93961591
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2013_2015,7237,23.8656867,-166.1943244,23.79247,-166.25372,4,AGR,,,0.121665111,11.29034711,1216.65112,112.9034711
pacific,NWHI,FFS,French_Frigate,OCC-FFS-014,2013_2015,7238,23.88059266,-166.2214484,23.79247,-166.25372,4,AGR,,,0,0,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10132,27.953997,-175.842854,NA,NA,4,AGR,,,0.042441315,7.613046809,424.4131816,76.13046809
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10133,27.952142,-175.833674,NA,NA,4,AGR,,,0.107518003,28.64764289,1075.18006,286.4764289
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10134,27.965134,-175.779221,NA,NA,4,AGR,,,0.019805947,5.957740988,198.0594847,59.57740988
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10137,27.93865009,-175.8676933,NA,NA,4,SAG,,,0.022635368,13.44014692,226.3536968,134.4014692
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10138,27.94434342,-175.8549169,NA,NA,4,SAG,,,0.079223791,13.40034629,792.2379389,134.0034629
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10139,27.95736018,-175.8174747,NA,NA,4,PAV,,,0.073564947,24.34576455,735.6495147,243.4576455
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10140,27.95997826,-175.8159506,NA,NA,4,SAG,,,0.036782474,10.97683844,367.8247574,109.7683844
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2016,10154,27.923921,-175.887033,NA,NA,4,SAG,,,0.02546479,2.142295568,254.6479089,21.42295568
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2013_2015,9076,27.94957,-175.852052,NA,NA,4,SAG,,,0.274453854,28.03078273,2744.538574,280.3078273
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2013_2015,9077,27.962813,-175.801172,NA,NA,4,SAG,,,0.12449453,27.89351933,1244.945333,278.9351933
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_002,2013_2015,9078,27.963134,-175.783718,NA,NA,4,ROB,,,0.110347424,32.02620677,1103.474272,320.2620676
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2016,10159,27.760339,-175.92652,NA,NA,2,PAV,,,0.011317684,5.710192027,113.1768484,57.10192027
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2016,10160,27.790863,-175.869689,NA,NA,2,AGR,,,0,0,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2016,10163,27.778811,-175.888559,NA,NA,2,PAV,,,0.039611897,4.424361092,396.1189694,44.24361092
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2016,10164,27.790492,-175.863448,NA,NA,2,PAV,,,0,0,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2017,11302,27.7850746,-175.8273156,NA,NA,2,PAV,,,0.016976526,0.692321248,169.7652726,6.92321248
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2017,11303,27.788983,-175.8571755,NA,NA,2,PAV,,,0,0,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2017,11304,27.77345569,-175.8929338,NA,NA,2,PAV,,,0,0,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2017,11305,27.76030758,-175.9308434,NA,NA,2,PAV,,,0.028294212,1.719815302,282.942121,17.19815302
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2017,11316,27.78541675,-175.8327189,NA,NA,2,PAV,,,0,0,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2013_2015,9093,27.789216,-175.861039,NA,NA,2,PAV,,,0,0,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_012,2013_2015,9094,27.784334,-175.879267,NA,NA,2,PAV,,,0.101859162,7.89137767,1018.591636,78.9137767
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10202,27.794243,-176.00722,NA,NA,1,SAG,,,0.031123633,9.746886513,311.2363331,97.46886512
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10203,27.829707,-176.016234,NA,NA,1,SAG,,,0.045270738,2.638285274,452.7073936,26.38285273
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10204,27.80417,-175.997385,NA,NA,1,SAG,,,0.082053213,11.85094115,820.532151,118.5094115
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10206,27.77364,-175.985669,NA,NA,1,SAG,,,0.011317685,0.419917575,113.1768484,4.199175751
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10207,27.828327,-175.998209,NA,NA,1,AGR,,,0.127323952,17.35555158,1273.239545,173.5555158
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2016,10210,27.837944,-175.998357,NA,NA,1,AGR,,,0.050929582,4.950416259,509.2958179,49.50416259
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2013_2015,9097,27.760971,-175.976667,NA,NA,1,SAG,,,0.073564951,4.586794748,735.6495147,45.86794748
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2013_2015,9098,27.77572,-175.984095,NA,NA,1,PAV,,,0.220694851,33.40266089,2206.948544,334.0266089
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2013_2015,9099,27.800468,-176.00703,NA,NA,1,SAG,,,0.127323952,13.41085457,1273.239545,134.1085457
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR_016,2013_2015,9100,27.828381,-176.0064,NA,NA,1,SAG,,,0.195230063,17.45732783,1952.300635,174.5732783
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10186,27.877105,-175.727172,27.86679,-175.73358,3,ROB,,,0,0,0,0
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10189,27.89393,-175.724568,27.86679,-175.73358,3,SAG,,,0.028294211,2.394858366,282.942121,23.94858366
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10191,27.844694,-175.745412,27.86679,-175.73358,3,SAG,,,0.022635368,7.842480903,226.3536968,78.42480902
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10192,27.855164,-175.740858,27.86679,-175.73358,3,SAG,,,0.016976526,9.375051413,169.7652726,93.75051412
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10193,27.868397,-175.734583,27.86679,-175.73358,3,SAG,,,0.011317684,3.945854494,113.1768484,39.45854493
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2016,10194,27.883704,-175.730107,27.86679,-175.73358,3,SAG,,,0.011317684,6.233780812,113.1768484,62.33780812
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2017,11365,27.88908354,-175.7253347,27.86679,-175.73358,3,PAV,,,0.016976527,0.469475034,169.7652726,4.69475034
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2017,11366,27.86933871,-175.7347192,27.86679,-175.73358,3,SAG,,,0.011317684,0.779222602,113.1768484,7.792226014
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2017,11367,27.86959109,-175.7348097,27.86679,-175.73358,3,SAG,,,0.031123632,9.692003984,311.2363331,96.92003984
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2013_2015,9084,27.876201,-175.728024,27.86679,-175.73358,3,PAV,,,0.016976526,18.97208919,169.7652726,189.7208919
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-007,2013_2015,9085,27.893284,-175.725122,27.86679,-175.73358,3,SAG,,,0.022635369,3.889715107,226.3536968,38.89715107
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2016,10132,27.953997,-175.842854,27.95493,-175.83582,4,AGR,,,0.042441315,7.613046809,424.4131816,76.13046809
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2016,10133,27.952142,-175.833674,27.95493,-175.83582,4,AGR,,,0.107518003,28.64764289,1075.18006,286.4764289
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2016,10134,27.965134,-175.779221,27.95493,-175.83582,4,AGR,,,0.019805947,5.957740988,198.0594847,59.57740988
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2016,10137,27.93865009,-175.8676933,27.95493,-175.83582,4,SAG,,,0.022635368,13.44014692,226.3536968,134.4014692
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2016,10138,27.94434342,-175.8549169,27.95493,-175.83582,4,SAG,,,0.079223791,13.40034629,792.2379389,134.0034629
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2016,10139,27.95736018,-175.8174747,27.95493,-175.83582,4,PAV,,,0.073564947,24.34576455,735.6495147,243.4576455
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2016,10140,27.95997826,-175.8159506,27.95493,-175.83582,4,SAG,,,0.036782474,10.97683844,367.8247574,109.7683844
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2016,10154,27.923921,-175.887033,27.95493,-175.83582,4,SAG,,,0.02546479,2.142295568,254.6479089,21.42295568
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2013_2015,9076,27.94957,-175.852052,27.95493,-175.83582,4,SAG,,,0.274453854,28.03078273,2744.538574,280.3078273
pacific,NWHI,PHR,Pearl_Hermes,OCC-PHR-016,2013_2015,9077,27.962813,-175.801172,27.95493,-175.83582,4,SAG,,,0.12449453,27.89351933,1244.945333,278.9351933
